smiles,canonical_smiles,source_smiles,has_3d,failure_reason,radius_gyration_mean,radius_gyration_min,radius_gyration_max,radius_gyration_std,asphericity_mean,asphericity_min,asphericity_max,asphericity_std,eccentricity_mean,eccentricity_min,eccentricity_max,eccentricity_std,inertial_shape_factor_mean,inertial_shape_factor_min,inertial_shape_factor_max,inertial_shape_factor_std,npr1_mean,npr1_min,npr1_max,npr1_std,npr2_mean,npr2_min,npr2_max,npr2_std,pmi1_mean,pmi1_min,pmi1_max,pmi1_std,pmi2_mean,pmi2_min,pmi2_max,pmi2_std,pmi3_mean,pmi3_min,pmi3_max,pmi3_std,energy_min,energy_mean,energy_max,energy_std,num_confs_success
CC12CCC(C1)C(C)(C)[C@@H]2O,CC12CCC(C1)C(C)(C)[C@@H]2O,CC12CCC(C1)C(C)(C)[C@@H]2O,1.0,,2.063955783843994,2.058589458465576,2.069321870803833,0.005366206169128418,0.07522955536842346,0.06212824583053589,0.08833085745573044,0.013101305812597275,0.7822158336639404,0.7641409635543823,0.8002907633781433,0.018074899911880493,0.0024811786133795977,0.0022404331248253584,0.002721924101933837,0.00024074548855423927,0.6223306655883789,0.5996121168136597,0.6450492739677429,0.022718578577041626,0.8277252912521362,0.7540208101272583,0.9014297723770142,0.07370448112487793,333.862548828125,331.1737365722656,336.5513610839844,2.688812255859375,443.0098876953125,423.2181701660156,462.8016052246094,19.791717529296875,537.3450927734375,513.4083862304688,561.2817993164062,23.93670654296875,52.61305618286133,52.909461975097656,53.205867767333984,0.2964057922363281,2.0
COC(C)(C)C1CC=C(C)CC1,COC(C)(C)C1CC=C(C)CC1,COC(C)(C)C1CC=C(C)CC1,1.0,,2.6359024047851562,2.5861189365386963,2.685685634613037,0.04978334903717041,0.42800334095954895,0.3700605630874634,0.4859461188316345,0.05794277787208557,0.9656614661216736,0.9552204012870789,0.9761025309562683,0.010441064834594727,0.003461791668087244,0.0032881905790418386,0.003635392989963293,0.00017360120546072721,0.25660282373428345,0.21731042861938477,0.2958952486515045,0.039292410016059875,0.9358069896697998,0.9040468335151672,0.9675672054290771,0.031760185956954956,271.46722412109375,248.6792755126953,294.25518798828125,22.78795623779297,998.3753662109375,962.204345703125,1034.54638671875,36.1710205078125,1069.40380859375,994.4573364257812,1144.350341796875,74.94650268554688,31.374679565429688,32.699546813964844,34.024417877197266,1.324869155883789,2.0
O=C1CC/C=C\CCCCCCCCCC1,O=C1CC/C=C\CCCCCCCCCC1,O=C1CC/C=C\CCCCCCCCCC1,1.0,,3.009049415588379,2.9625749588012695,3.0471112728118896,0.03502071648836136,0.19471611082553864,0.17648200690746307,0.23110172152519226,0.025728534907102585,0.8854977488517761,0.870847225189209,0.9085686802864075,0.016510672867298126,0.0007726228213869035,0.0007016138406470418,0.000831634271889925,5.3754269174532965e-05,0.4632127285003662,0.4177354872226715,0.49155375361442566,0.032480984926223755,0.6717670559883118,0.6516327857971191,0.6829149723052979,0.01426440104842186,872.5188598632812,821.1722412109375,928.7627563476562,44.059940338134766,1267.758544921875,1229.598388671875,1342.4544677734375,52.82212448120117,1887.1484375,1806.231689453125,1965.7708740234375,65.15180206298828,18.85630226135254,22.584396362304688,25.755632400512695,2.8440299034118652,3.0
CCCC(=O)Oc1ccc(C)cc1,CCCC(=O)Oc1ccc(C)cc1,CCCC(=O)Oc1ccc(C)cc1,1.0,,3.1016476154327393,3.0470187664031982,3.174859046936035,0.05381922796368599,0.6986833214759827,0.665168046951294,0.7476054430007935,0.03537426143884659,0.9932711124420166,0.9915615320205688,0.995655357837677,0.0017380587523803115,0.005227298010140657,0.004794215317815542,0.00590258464217186,0.00048381657688878477,0.11473705619573593,0.09311485290527344,0.1296369433403015,0.015649447217583656,0.9717614650726318,0.9612641930580139,0.9774419665336609,0.007431063335388899,187.54234313964844,162.85479736328125,203.6992950439453,17.732200622558594,1597.8720703125,1534.5032958984375,1681.21923828125,61.53996276855469,1644.8607177734375,1571.3060302734375,1748.966796875,75.67865753173828,25.391008377075195,25.58915138244629,25.96782684326172,0.26785922050476074,3.0
CCCCCCCCCCCC(OC)OC,CCCCCCCCCCCC(OC)OC,CCCCCCCCCCCC(OC)OC,1.0,,4.311875820159912,4.2137627601623535,4.464781761169434,0.10955784469842911,0.7146742939949036,0.6705191135406494,0.7661764025688171,0.03939596191048622,0.994090735912323,0.9920135140419006,0.9963099360466003,0.0017568792682141066,0.0021993352565914392,0.0018756684148684144,0.0025491698179394007,0.00027557770954445004,0.10726827383041382,0.08582805097103119,0.12613141536712646,0.01655437983572483,0.9583134651184082,0.9487345218658447,0.975121259689331,0.01192359160631895,442.0523376464844,382.5250244140625,507.0643005371094,50.99064636230469,3980.036865234375,3770.635009765625,4345.9951171875,259.6693420410156,4150.46240234375,3974.383544921875,4456.87646484375,217.4708251953125,-0.13416096568107605,0.35689517855644226,1.0986316204071045,0.5335884094238281,3.0
O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Cr+3],0.0,all_forcefield_failed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cnc(C)c(C)n1,Cc1cnc(C)c(C)n1,Cc1cnc(C)c(C)n1,1.0,,2.085736036300659,2.085736036300659,2.085736036300659,0.0,0.33928602933883667,0.33928602933883667,0.33928602933883667,0.0,0.946593165397644,0.946593165397644,0.946593165397644,0.0,0.004097979050129652,0.004097979050129652,0.004097979050129652,0.0,0.32243043184280396,0.32243043184280396,0.32243043184280396,0.0,0.6958802938461304,0.6958802938461304,0.6958802938461304,0.0,169.8106231689453,169.8106231689453,169.8106231689453,0.0,366.49102783203125,366.49102783203125,366.49102783203125,0.0,526.6581420898438,526.6581420898438,526.6581420898438,0.0,58.367958068847656,58.367958068847656,58.367958068847656,0.0,1.0
CCCCCC/C=C\CCCCC(C)=O,CCCCCC/C=C\CCCCC(C)=O,CCCCCC/C=C\CCCCC(C)=O,1.0,,4.392475128173828,4.209607124328613,4.58831787109375,0.15487998723983765,0.7724766731262207,0.7393310070037842,0.8083474040031433,0.028241639956831932,0.9964390397071838,0.9952764511108398,0.9976139068603516,0.000954301271121949,0.0030164204072207212,0.0028039212338626385,0.003284349339082837,0.00020001189841423184,0.08352694660425186,0.06903991103172302,0.097081258893013,0.011466816067695618,0.978813111782074,0.9780085682868958,0.9801149964332581,0.0009290964808315039,325.8738708496094,298.4198303222656,348.8003234863281,20.8154239654541,3859.1484375,3513.857421875,4236.4736328125,295.87518310546875,3942.412353515625,3592.869873046875,4322.4248046875,298.61785888671875,9.216471672058105,9.709324836730957,10.309650421142578,0.45271217823028564,3.0
O=C(O)[C@@H](O)[C@H](O)C(=O)O,O=C(O)[C@@H](O)[C@H](O)C(=O)O,O=C(O)[C@@H](O)[C@H](O)C(=O)O,1.0,,2.1591787338256836,2.0551998615264893,2.212698221206665,0.07353483885526657,0.2566879093647003,0.1379535049200058,0.3186698257923126,0.08398503065109253,0.9149736762046814,0.8558172583580017,0.9449735879898071,0.041831281036138535,0.0038808758836239576,0.0035375526640564203,0.004153236281126738,0.00025631149765104055,0.3913327157497406,0.3271466791629791,0.517278254032135,0.08906244486570358,0.9030055999755859,0.8684307932853699,0.9430148601531982,0.030690349638462067,234.1466522216797,216.1136474609375,266.57269287109375,22.97677993774414,552.6539306640625,485.9705505371094,592.9369506835938,47.49165725708008,614.2404174804688,515.3370971679688,666.7822875976562,69.98067474365234,22.428020477294922,22.829147338867188,23.234336853027344,0.32918980717658997,3.0
O=C(O)[C@@H]1CCCN1,O=C(O)[C@@H]1CCCN1,O=C(O)[C@@H]1CCCN1,1.0,,1.8881916999816895,1.8881916999816895,1.8881916999816895,0.0,0.29271477460861206,0.29271477460861206,0.29271477460861206,0.0,0.93841952085495,0.93841952085495,0.93841952085495,0.0,0.006591673940420151,0.006591673940420151,0.006591673940420151,0.0,0.34549787640571594,0.34549787640571594,0.34549787640571594,0.0,0.8511397242546082,0.8511397242546082,0.8511397242546082,0.0,129.1234588623047,129.1234588623047,129.1234588623047,0.0,318.0977783203125,318.0977783203125,318.0977783203125,0.0,373.7315673828125,373.7315673828125,373.7315673828125,0.0,22.44886016845703,22.44886016845703,22.44886016845703,0.0,1.0
CCC/C=C/CCCCC=O,CCC/C=C/CCCCC=O,CCC/C=C/CCCCC=O,1.0,,3.4593498706817627,3.3727498054504395,3.587346315383911,0.09236933290958405,0.6556172966957092,0.5508372783660889,0.8249229192733765,0.12083981931209564,0.9893800616264343,0.9832963347434998,0.9980517029762268,0.006295694969594479,0.004627200309187174,0.002885726047679782,0.007952393032610416,0.002352148061618209,0.13546550273895264,0.06239207461476326,0.1820119172334671,0.05231308564543724,0.9107740521430969,0.8731191158294678,0.9694834351539612,0.04206331819295883,239.0366668701172,121.91090393066406,308.3174743652344,83.28147888183594,1649.236328125,1507.1329345703125,1894.3206787109375,174.03521728515625,1806.2818603515625,1693.941162109375,1953.948486328125,109.04705047607422,5.491453647613525,6.727725982666016,8.861913681030273,1.5154073238372803,3.0
CC/C=C\CCCCCCC=O,CC/C=C\CCCCCCC=O,CC/C=C\CCCCCCC=O,1.0,,3.643808364868164,3.4999806880950928,3.7341272830963135,0.10280583798885345,0.6770387291908264,0.5698466897010803,0.7355710864067078,0.07590330392122269,0.9916496872901917,0.9850142002105713,0.995187520980835,0.004695450887084007,0.0036976542323827744,0.0026036605704575777,0.004349539987742901,0.0007782967295497656,0.1242741122841835,0.09798874706029892,0.17247343063354492,0.03412875905632973,0.9377754330635071,0.8953414559364319,0.9628865718841553,0.030173370614647865,265.3529052734375,219.58607482910156,343.8779602050781,55.77900314331055,2037.80908203125,1785.1341552734375,2187.98291015625,179.7250213623047,2169.016845703125,1993.8026123046875,2272.31640625,124.55591583251953,7.4527435302734375,7.736944675445557,8.262508392333984,0.37204065918922424,3.0
COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,COC(=O)c1ccccc1N=Cc1ccc(OC)cc1,1.0,,3.795149564743042,3.770373821258545,3.844679832458496,0.03502319008111954,0.5239460468292236,0.5230348110198975,0.5257641077041626,0.001285564387217164,0.9805544018745422,0.9804347157478333,0.9807934761047363,0.00016900898481253535,0.0012357659870758653,0.001191178453154862,0.0012580741895362735,3.1528175895800814e-05,0.1962452530860901,0.1950492411851883,0.1968444287776947,0.000845705159008503,0.8979830145835876,0.8879932761192322,0.9029781222343445,0.007063812110573053,726.9944458007812,717.746337890625,745.474609375,13.067463874816895,3326.331298828125,3292.5341796875,3393.893798828125,47.77378845214844,3704.876708984375,3646.305419921875,3821.9814453125,82.80555725097656,67.35286712646484,67.68694305419922,67.8539810180664,0.236227348446846,3.0
CCC(C)C1CCCCC1=O,CCC(C)C1CCCCC1=O,CCC(C)C1CCCCC1=O,1.0,,2.392519950866699,2.372439384460449,2.4074783325195312,0.014755978249013424,0.24430657923221588,0.22206726670265198,0.26415571570396423,0.017265459522604942,0.9202030301094055,0.9117192029953003,0.9292867183685303,0.007184438873082399,0.0024423201102763414,0.002199254697188735,0.002754918998107314,0.00023211620282381773,0.3910071849822998,0.36935916543006897,0.41081392765045166,0.016973845660686493,0.7753155827522278,0.7283094525337219,0.8231080174446106,0.03870534524321556,318.7871398925781,298.777587890625,331.1619567871094,14.280614852905273,631.7289428710938,613.9476318359375,665.8186645507812,24.112545013427734,815.4860229492188,794.5736083984375,842.976318359375,20.30037498474121,12.720903396606445,16.77484130859375,19.909229278564453,3.0057926177978516,3.0
CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O,CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O,CC(C)=CCC/C(C)=C/Cc1cc2ccc(=O)oc2cc1O,1.0,,4.519146919250488,4.432696342468262,4.6628546714782715,0.1023133397102356,0.6043519973754883,0.5462213158607483,0.6363340020179749,0.041173551231622696,0.9873509407043457,0.9826353192329407,0.9898906946182251,0.003337794216349721,0.0010472866706550121,0.0008916056249290705,0.0011962578864768147,0.00012446421897038817,0.15724261105060577,0.14183244109153748,0.18554732203483582,0.020040782168507576,0.9416515827178955,0.9293487071990967,0.9507349729537964,0.009022819809615612,911.1847534179688,794.757568359375,1042.33154296875,101.60615539550781,5472.07275390625,5220.7138671875,5868.0654296875,283.37841796875,5810.513671875,5603.49658203125,6210.4404296875,282.8493347167969,52.91059875488281,53.73933792114258,54.57747268676758,0.680530846118927,3.0
O=[Si]([O-])O.O=[Si]([O-])O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Mg+2].[Mg+2].[Mg+2],O=[Si]([O-])O.O=[Si]([O-])O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Mg+2].[Mg+2].[Mg+2],O=[Si]([O-])O.O=[Si]([O-])O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Mg+2].[Mg+2].[Mg+2],1.0,,1.2300165891647339,1.2300165891647339,1.2300165891647339,0.0,0.2574244737625122,0.2574244737625122,0.2574244737625122,0.0,0.8957958221435547,0.8957958221435547,0.8957958221435547,0.0,0.002193855820223689,0.002193855820223689,0.002193855820223689,0.0,0.4444658160209656,0.4444658160209656,0.4444658160209656,0.0,0.5586429238319397,0.5586429238319397,0.5586429238319397,0.0,254.63975524902344,254.63975524902344,254.63975524902344,0.0,320.0531921386719,320.0531921386719,320.0531921386719,0.0,572.9119262695312,572.9119262695312,572.9119262695312,0.0,-0.1471964418888092,-0.1471964418888092,-0.1471964418888092,0.0,1.0
CCCCCC/C=C/C(=O)O,CCCCCC/C=C/C(=O)O,CCCCCC/C=C/C(=O)O,1.0,,3.3543217182159424,3.181264638900757,3.5922961235046387,0.17396825551986694,0.7234622836112976,0.6558103561401367,0.8492720723152161,0.08904536068439484,0.9937976002693176,0.991007924079895,0.9985703229904175,0.0033908411860466003,0.006183160934597254,0.0045363628305494785,0.009384858421981335,0.002264252630993724,0.10498126596212387,0.05345427617430687,0.13380318880081177,0.03652055934071541,0.9594922065734863,0.9148831963539124,0.9898999333381653,0.03222975879907608,172.5978240966797,105.47840881347656,214.64190673828125,47.963504791259766,1643.8740234375,1416.3446044921875,1953.3155517578125,226.74017333984375,1708.50732421875,1548.115234375,1973.2454833984375,188.5912628173828,-24.51212501525879,-23.328529357910156,-21.347490310668945,1.4096486568450928,3.0
COC(=O)CC(C)O,COC(=O)CC(C)O,COC(=O)CC(C)O,1.0,,2.137847900390625,2.137847900390625,2.137847900390625,0.0,0.41627344489097595,0.41627344489097595,0.41627344489097595,0.0,0.9656133651733398,0.9656133651733398,0.9656133651733398,0.0,0.0071211811155080795,0.0071211811155080795,0.0071211811155080795,0.0,0.2599824368953705,0.2599824368953705,0.2599824368953705,0.0,0.9179258346557617,0.9179258346557617,0.9179258346557617,0.0,128.90078735351562,128.90078735351562,128.90078735351562,0.0,455.1128845214844,455.1128845214844,455.1128845214844,0.0,495.80572509765625,495.80572509765625,495.80572509765625,0.0,-7.7907938957214355,-7.7907938957214355,-7.7907938957214355,0.0,1.0
CC[C@@H](C)O,CC[C@@H](C)O,CC[C@@H](C)O,1.0,,1.6432876586914062,1.6432876586914062,1.6432876586914062,0.0,0.29480668902397156,0.29480668902397156,0.29480668902397156,0.0,0.9381142258644104,0.9381142258644104,0.9381142258644104,0.0,0.01171003095805645,0.01171003095805645,0.01171003095805645,0.0,0.34632593393325806,0.34632593393325806,0.34632593393325806,0.0,0.7678963541984558,0.7678963541984558,0.7678963541984558,0.0,65.57594299316406,65.57594299316406,65.57594299316406,0.0,145.39923095703125,145.39923095703125,145.39923095703125,0.0,189.3474884033203,189.3474884033203,189.3474884033203,0.0,1.5975666046142578,1.5975666046142578,1.5975666046142578,0.0,1.0
OC[C@@H](O)[C@@H](O)CO,OC[C@@H](O)[C@@H](O)CO,OC[C@@H](O)[C@@H](O)CO,1.0,,2.10530686378479,2.0244715213775635,2.1861422061920166,0.08083534240722656,0.41374877095222473,0.3277842700481415,0.499713271856308,0.08596450090408325,0.9614046216011047,0.9449217915534973,0.9778874516487122,0.016482830047607422,0.005753740202635527,0.004465754609555006,0.007041725795716047,0.0012879855930805206,0.26821398735046387,0.20913179218769073,0.3272961676120758,0.059082187712192535,0.7776241302490234,0.7160385847091675,0.8392096161842346,0.06158551573753357,139.75830078125,119.17669677734375,160.3398895263672,20.58159637451172,414.50860595703125,350.7818298339844,478.23541259765625,63.72679138183594,529.878173828125,489.892333984375,569.8640747070312,39.985870361328125,54.42826843261719,56.76601791381836,59.10376739501953,2.337749481201172,2.0
CC1CCC(C(C)C)C(O)C1,CC1CCC(C(C)C)C(O)C1,CC1CCC(C(C)C)C(O)C1,1.0,,2.428295612335205,2.4137167930603027,2.4428746700286865,0.014578938484191895,0.3273472785949707,0.30967360734939575,0.34502094984054565,0.01767367124557495,0.9476471543312073,0.9430567026138306,0.952237606048584,0.004590451717376709,0.002992889378219843,0.0027355242054909468,0.003250254550948739,0.00025736517272889614,0.31899505853652954,0.3053581118583679,0.33263200521469116,0.013636946678161621,0.8193153142929077,0.7969290614128113,0.8417016267776489,0.022386282682418823,275.1453857421875,258.96484375,291.325927734375,16.1805419921875,705.89404296875,697.966796875,713.8212890625,7.92724609375,861.9448852539062,848.0692749023438,875.8204956054688,13.8756103515625,27.188343048095703,28.10752296447754,29.026702880859375,0.9191799163818359,2.0
CC(=O)/C=C/C1=C(C)CCCC1(C)C,CC(=O)/C=C/C1=C(C)CCCC1(C)C,CC(=O)/C=C/C1=C(C)CCCC1(C)C,1.0,,2.884869337081909,2.884869337081909,2.884869337081909,0.0,0.34860098361968994,0.34860098361968994,0.34860098361968994,0.0,0.9530588984489441,0.9530588984489441,0.9530588984489441,0.0,0.0018462141742929816,0.0018462141742929816,0.0018462141742929816,0.0,0.3027849495410919,0.3027849495410919,0.3027849495410919,0.0,0.8364278674125671,0.8364278674125671,0.8364278674125671,0.0,453.0502624511719,453.0502624511719,453.0502624511719,0.0,1251.528076171875,1251.528076171875,1251.528076171875,0.0,1496.27734375,1496.27734375,1496.27734375,0.0,29.557575225830078,29.557575225830078,29.557575225830078,0.0,1.0
CCCC/C=C\CCCCCCOC(C)=O,CCCC/C=C\CCCCCCOC(C)=O,CCCC/C=C\CCCCCCOC(C)=O,1.0,,4.526687145233154,4.45122766494751,4.587915897369385,0.05670275539159775,0.7927215695381165,0.7542164325714111,0.8381041288375854,0.03459055349230766,0.9970497488975525,0.9958822727203369,0.9983291625976562,0.0010020717745646834,0.002990530803799629,0.002368287183344364,0.003696658881381154,0.0005455396603792906,0.07554588466882706,0.057782720774412155,0.09065572172403336,0.013550858944654465,0.9838762879371643,0.9717772006988525,0.9926904439926147,0.008848133496940136,339.4961242675781,268.5372009277344,410.3291320800781,57.886383056640625,4433.05419921875,4287.27685546875,4613.3916015625,135.3601531982422,4505.54443359375,4343.0361328125,4647.36181640625,125.09893035888672,-1.0191913843154907,0.20076696574687958,1.339477777481079,0.9646350145339966,3.0
CCC/C=C/COC(=O)CC1CCCC1,CCC/C=C/COC(=O)CC1CCCC1,CCC/C=C/COC(=O)CC1CCCC1,1.0,,3.863494873046875,3.699044704437256,4.0105085372924805,0.1277509331703186,0.6532580852508545,0.5607810020446777,0.7282592058181763,0.06948042660951614,0.9903513789176941,0.9840914011001587,0.9949107766151428,0.004577750340104103,0.002383812330663204,0.001888673985376954,0.00281002139672637,0.0003792832721956074,0.13475064933300018,0.1007600799202919,0.1776629537343979,0.032023023813962936,0.9346657395362854,0.9204623103141785,0.9444509744644165,0.010279569774866104,402.203125,334.1910400390625,487.3590087890625,63.69478988647461,2843.277587890625,2524.981201171875,3114.660400390625,243.0103759765625,3040.015869140625,2743.166259765625,3316.70068359375,234.57821655273438,-2.47554349899292,-2.324028253555298,-2.087575912475586,0.16939201951026917,3.0
COc1cccc(O)c1,COc1cccc(O)c1,COc1cccc(O)c1,1.0,,2.155764102935791,2.1382617950439453,2.173266649246216,0.017502427101135254,0.4062235355377197,0.3572179973125458,0.4552290737628937,0.04900553822517395,0.9610964059829712,0.9508935213088989,0.9712993502616882,0.010202914476394653,0.004747876897454262,0.00397504260763526,0.005520711187273264,0.0007728342898190022,0.2736893594264984,0.23786048591136932,0.3095182478427887,0.035828880965709686,0.7320347428321838,0.6963000893592834,0.7677693963050842,0.03573465347290039,157.11935424804688,139.07073974609375,175.16795349121094,18.048606872558594,421.4783935546875,394.062255859375,448.8945007324219,27.416122436523438,575.3054809570312,565.9373779296875,584.673583984375,9.36810302734375,9.150242805480957,9.53226375579834,9.914284706115723,0.3820209503173828,2.0
NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)O,1.0,,2.5123448371887207,2.474350690841675,2.5503387451171875,0.03799402713775635,0.3325154185295105,0.2978772819042206,0.3671535849571228,0.03463815152645111,0.9480798244476318,0.9394906163215637,0.9566690325737,0.008589208126068115,0.00296981493011117,0.0028301577549427748,0.003109472105279565,0.00013965717516839504,0.3168761134147644,0.29117757081985474,0.3425746262073517,0.025698527693748474,0.8865610361099243,0.8816972374916077,0.8914248943328857,0.004863828420639038,299.10845947265625,286.6804504394531,311.53643798828125,12.427993774414062,839.735107421875,801.8131103515625,877.6571655273438,37.922027587890625,946.976318359375,909.3972778320312,984.5553588867188,37.57904052734375,49.81836700439453,51.321693420410156,52.82502365112305,1.5033283233642578,2.0
c1ccc(CSSCc2ccccc2)cc1,c1ccc(CSSCc2ccccc2)cc1,c1ccc(CSSCc2ccccc2)cc1,1.0,,3.5340681076049805,3.526567220687866,3.5415687561035156,0.007500767707824707,0.5998494029045105,0.5195146799087524,0.6801841259002686,0.08033472299575806,0.9863355755805969,0.9801622629165649,0.9925088882446289,0.006173312664031982,0.0020648424979299307,0.0014757601311430335,0.0026539249811321497,0.0005890824249945581,0.16018469631671906,0.1221725270152092,0.19819685816764832,0.03801216557621956,0.9147167205810547,0.8677130937576294,0.9617204070091248,0.04700365662574768,475.1768493652344,362.37664794921875,587.97705078125,112.80020141601562,2713.375,2574.18505859375,2852.564697265625,139.1898193359375,2966.36865234375,2966.10595703125,2966.631591796875,0.2628174126148224,52.76226806640625,52.87830352783203,52.99433898925781,0.11603546142578125,2.0
COc1ccc(O)cc1,COc1ccc(O)cc1,COc1ccc(O)cc1,1.0,,2.21868634223938,2.21868634223938,2.21868634223938,0.0,0.5769432187080383,0.5769432187080383,0.5769432187080383,0.0,0.9855034351348877,0.9855034351348877,0.9855034351348877,0.0,0.008083097636699677,0.008083097636699677,0.008083097636699677,0.0,0.16965556144714355,0.16965556144714355,0.16965556144714355,0.0,0.8357464671134949,0.8357464671134949,0.8357464671134949,0.0,103.39432525634766,103.39432525634766,103.39432525634766,0.0,509.3345642089844,509.3345642089844,509.3345642089844,0.0,609.4367065429688,609.4367065429688,609.4367065429688,0.0,8.557621955871582,8.557621955871582,8.557621955871582,0.0,1.0
COc1ccc(OC)cc1,COc1ccc(OC)cc1,COc1ccc(OC)cc1,1.0,,2.4628639221191406,2.4582557678222656,2.4674723148345947,0.004608273506164551,0.6343704462051392,0.6163143515586853,0.6524266004562378,0.018056124448776245,0.989836573600769,0.9886349439620972,0.9910381436347961,0.0012015998363494873,0.007335091941058636,0.006859160028398037,0.007811023388057947,0.0004759316798299551,0.14195771515369415,0.13357919454574585,0.15033623576164246,0.008378520607948303,0.8659288883209229,0.8575795292854309,0.87427818775177,0.008349329233169556,118.47782897949219,111.92876434326172,125.02690124511719,6.549068450927734,722.8902587890625,713.2047119140625,732.5757446289062,9.685516357421875,834.7845458984375,831.6484985351562,837.920654296875,3.136077880859375,23.346181869506836,23.486385345458984,23.6265869140625,0.14020252227783203,2.0
CC(=O)OCCC(C)CCC=C(C)C,CC(=O)OCCC(C)CCC=C(C)C,CC(=O)OCCC(C)CCC=C(C)C,1.0,,3.741806983947754,3.696652889251709,3.7870328426361084,0.03689749911427498,0.6857436299324036,0.6595126390457153,0.7357572913169861,0.03537912294268608,0.9926154613494873,0.9913280010223389,0.9951322674751282,0.0017798225162550807,0.00307863880880177,0.0027046615723520517,0.003616451984271407,0.00038984784623607993,0.12031034380197525,0.0985482931137085,0.13141076266765594,0.015389137901365757,0.9685723781585693,0.9467208981513977,0.9821975827217102,0.015607754699885845,319.033447265625,270.0986328125,350.03302001953125,35.01077651977539,2575.320556640625,2518.59033203125,2677.184814453125,72.18426513671875,2659.197998046875,2564.239990234375,2740.7744140625,72.68836212158203,7.424384117126465,8.387991905212402,9.097099304199219,0.7061970829963684,3.0
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,1.0,,4.920507907867432,4.4012064933776855,5.200737476348877,0.3675859868526459,0.585548460483551,0.32936039566993713,0.768062949180603,0.18652227520942688,0.9784870147705078,0.9476924538612366,0.9963725209236145,0.021869637072086334,0.0009902245365083218,0.0005452578770928085,0.001498547731898725,0.00039174899575300515,0.17839300632476807,0.08509867638349533,0.31918489933013916,0.10129529237747192,0.9390400052070618,0.9006838202476501,0.9765878915786743,0.030992979183793068,1105.8477783203125,651.6895751953125,1651.8492431640625,413.44586181640625,6473.56103515625,4661.228515625,7478.7548828125,1284.060791015625,6859.97705078125,5175.2109375,7746.67431640625,1191.85888671875,19.896459579467773,21.081689834594727,23.373241424560547,1.6206927299499512,3.0
O=C([O-])CCC(=O)[O-].[Na+].[Na+],O=C([O-])CCC(=O)[O-].[Na+].[Na+],O=C([O-])CCC(=O)[O-].[Na+].[Na+],1.0,,1.9496798515319824,1.94930899143219,1.9500505924224854,0.0003708004951477051,0.6175854802131653,0.6167542338371277,0.6184167265892029,0.0008312463760375977,0.9887373447418213,0.9886803030967712,0.9887943267822266,5.701185000361875e-05,0.009393583983182907,0.00937402993440628,0.009413137100636959,1.955358311533928e-05,0.14966100454330444,0.14928436279296875,0.15003764629364014,0.00037664175033569336,0.8612868785858154,0.8609081506729126,0.861665666103363,0.0003787577152252197,91.6893310546875,91.4581527709961,91.9205093383789,0.23117828369140625,527.6646728515625,527.4301147460938,527.899169921875,0.234527587890625,612.6467895507812,612.6439208984375,612.649658203125,0.00286865234375,59.8616943359375,59.8616943359375,59.861698150634766,2.6973982585332124e-06,2.0
C/C(=C\c1ccccc1)CO,C/C(=C\c1ccccc1)CO,C/C(=C\c1ccccc1)CO,1.0,,2.665170192718506,2.647425413131714,2.6829147338867188,0.01774466037750244,0.5540995597839355,0.5248900055885315,0.5833091139793396,0.029209554195404053,0.9829714298248291,0.980039119720459,0.985903799533844,0.002932339906692505,0.005309675820171833,0.005022137425839901,0.005597214680165052,0.0002875386271625757,0.1830589324235916,0.16731324791908264,0.19880461692810059,0.015745684504508972,0.9530986547470093,0.9456297159194946,0.9605675339698792,0.007468909025192261,180.1065673828125,168.94647216796875,191.2666778564453,11.160102844238281,939.50341796875,924.1463012695312,954.8605346679688,15.35711669921875,985.922607421875,962.0836791992188,1009.7615356445312,23.83892822265625,15.037303924560547,15.68545913696289,16.333614349365234,0.6481552124023438,2.0
